Patient,Session,File,Motion Mean,Motion Std,Motion Max,Motion Min,Motion P10,Motion P50,Motion P90,Jacobian Mean,Jacobian Std,Jacobian Min,Jacobian % Negative,Harmonic Energy,QA_JAC0,QA_JAC2,QA_HE,QA_Passed
pt002,MR3,DVF_20190502_KJN__P02_MR3_MMT_25_2_S_F6_M7.nii,2.8396736351917204,7.561332696228264,78.06676882346127,0.001440593746615305,0.10144077086620057,0.4177426441906277,6.713307640786619,0.9200553782898647,6.059353632574494,-403.2430966455092,0.0546078125,2.9926434664451897,False,False,True,False
pt002,MR3,DVF_20190502_KJN__P02_MR3_MMT_25_2_S_F70_M71.nii,2.6211715059526925,8.15974625305664,103.35440050374534,0.0011695504869556701,0.09394744452220638,0.3841931136758332,4.747727361698895,0.9444000812006134,5.51978549084187,-503.2686920583806,0.04830546875,3.417013386438288,False,False,True,False
pt002,MR3,DVF_20190502_KJN__P02_MR3_MMT_25_2_S_F71_M72.nii,0.7990318335114739,1.328306746168043,29.535695625081658,0.0014286850867850562,0.09072715664036028,0.3682747342046442,1.8973525665853657,0.9909326552619588,0.7943080443877752,-92.39782151445488,0.0143484375,0.46792596975218376,False,True,True,False
pt002,MR3,DVF_20190502_KJN__P02_MR3_MMT_25_2_S_F72_M73.nii,1.2801876572199902,3.146693742888682,42.395963023460595,0.000721393214610782,0.09269799267326342,0.36832333428298725,2.6690865573697398,0.9740422045777303,1.0139653081788889,-68.38222427998002,0.02495390625,0.741023861475612,False,False,True,False
pt002,MR3,DVF_20190502_KJN__P02_MR3_MMT_25_2_S_F73_M74.nii,1.8917657736979459,5.0748736695752665,54.412909512946825,0.00183962767799987,0.08741338604631983,0.32923646490144154,3.9419314356626054,0.9421841699893617,2.363554270563211,-153.90395310642634,0.04260703125,1.5921692450525116,False,False,True,False
pt002,MR3,DVF_20190502_KJN__P02_MR3_MMT_25_2_S_F74_M75.nii,1.7139995007271933,5.004752213113456,58.50777288284776,0.0002766713103410312,0.08936824319419973,0.32730190528571224,3.145847927569224,0.975822838957266,1.9987596219465338,-300.14291949232825,0.03803671875,1.393500975469047,False,False,True,False
pt002,MR3,DVF_20190502_KJN__P02_MR3_MMT_25_2_S_F75_M76.nii,1.5322675193140252,4.973392398821145,78.53305786543326,0.0013309511964685215,0.09629840649965628,0.36496481157811284,2.3540457386263838,1.0726526412126045,4.7454750969371124,-331.7752163903088,0.0304859375,1.7158708534805323,False,False,True,False
pt002,MR3,DVF_20190502_KJN__P02_MR3_MMT_25_2_S_F76_M77.nii,1.6306712481768355,4.593597298395993,55.140658525881335,0.0010599336509288597,0.10219981267564396,0.3952529958891434,3.048412426019147,0.9568429771556208,1.871666309772019,-264.79353088699946,0.0337015625,1.3296202480452881,False,False,True,False
pt002,MR3,DVF_20190502_KJN__P02_MR3_MMT_25_2_S_F77_M78.nii,1.4158072039613916,4.500065323325859,82.26413584180499,0.0011535536289075626,0.08917902760339526,0.34042988032232246,2.4902998852201694,1.0490977618443051,3.6948092822914504,-343.26765199244807,0.02653046875,1.5461981803095466,False,False,True,False
pt002,MR3,DVF_20190502_KJN__P02_MR3_MMT_25_2_S_F78_M79.nii,2.9282571360087966,10.228120788994913,109.94712736860227,0.00048706584139642417,0.0896403005119189,0.3712661356990089,4.266771563060232,0.9505123839923263,5.490247942801106,-432.69109721804057,0.0451125,3.572346949994858,False,False,True,False
pt002,MR3,DVF_20190502_KJN__P02_MR3_MMT_25_2_S_F79_M80.nii,1.7074927286380317,5.541280696588699,60.37170357182235,0.00043621932057521487,0.09102040836255118,0.3321620297143573,2.333500004596494,0.9372237299486255,2.7606923666589887,-169.52339077804447,0.03139453125,1.4690614974356215,False,False,True,False
pt002,MR3,DVF_20190502_KJN__P02_MR3_MMT_25_2_S_F7_M8.nii,3.2863416632883187,8.03337796338345,76.37347899294248,0.001391410222253938,0.09262260133837086,0.4254078004565398,9.920913911371132,0.9236638849055515,5.2179609804185265,-353.3395778427412,0.06593125,3.9687420054864138,False,False,True,False
pt002,MR3,DVF_20190502_KJN__P02_MR3_MMT_25_2_S_F80_M81.nii,1.040945219977627,3.1406583976886706,48.28133476404104,0.0008220891900577407,0.08265059407847067,0.29234903456672146,1.7771364248586967,0.9801387084254446,1.6773024988656888,-176.1608951765409,0.0242328125,0.8745126229086995,False,False,True,False
pt002,MR3,DVF_20190502_KJN__P02_MR3_MMT_25_2_S_F81_M82.nii,0.78028267925777,1.6914704330624635,51.08839775932166,0.0014243502036698104,0.09928003542052169,0.3373110238462136,1.5842645865005134,1.0139304266009141,1.9745730064156048,-150.62781033324504,0.0161,0.6179776852184652,False,True,True,False
