threshold,pt001_MR1,pt001_MR2,pt001_MR3,pt002_MR1,pt002_MR2,pt002_MR3,pt011_MR1,pt011_MR2,pt022_MR1,pt022_MR2,pt022_MR3
0.02922536842246017,99.999921875,99.999921875,99.999921875,99.999921875,99.999921875,99.999921875,99.999921875,99.999921875,99.999921875,99.999921875,99.999921875
0.03640055365345931,99.99890624999999,99.998046875,99.99820312499999,99.99960937499999,99.998125,99.997890625,99.99859375,99.998984375,99.99710937500001,99.996953125,99.99921875
0.043575738884458454,99.98476562500001,99.983828125,99.99140625,99.995703125,99.991953125,99.98453125,99.98742187500001,99.988359375,99.97945312499999,99.961640625,99.996796875
0.05075092411545759,99.929453125,99.920390625,99.97562500000001,99.981796875,99.97421875,99.93234375,99.94578125,99.941328125,99.923671875,99.80609375,99.98671875000001
0.05792610934645673,99.755234375,99.77328125,99.944140625,99.93875,99.928125,99.800234375,99.8384375,99.817109375,99.78765625,99.4009375,99.953828125
0.06510129457745586,99.40281250000001,99.500546875,99.8796875,99.847265625,99.838828125,99.542265625,99.6190625,99.56859375,99.542109375,98.678515625,99.874140625
0.07227647980845502,98.826953125,99.067578125,99.7625,99.69218749999999,99.679453125,99.114609375,99.269609375,99.145078125,99.154453125,97.601328125,99.7175
0.07945166503945415,97.99359375,98.49296875,99.579453125,99.46000000000001,99.43828125,98.48851562499999,98.76125,98.53015625,98.59375,96.1940625,99.46257812500001
0.08662685027045329,96.929609375,97.74984375,99.321171875,99.14421875000001,99.082734375,97.67679687500001,98.07984375,97.707421875,97.8475,94.462734375,99.087265625
0.09380203550145243,95.68953125,96.869375,98.9725,98.726015625,98.61140625,96.659375,97.25351562499999,96.6975,96.943359375,92.4584375,98.58859375
0.10097722073245156,94.28796875,95.84804687500001,98.544375,98.201484375,98.00578125,95.45015624999999,96.30078125,95.50812499999999,95.87257812499999,90.26796875000001,97.934921875
0.10815240596345072,92.77671875,94.6815625,98.036640625,97.57828125,97.27203125,94.037578125,95.24671875,94.177109375,94.704765625,87.944140625,97.169296875
0.11532759119444985,91.187421875,93.42445312500001,97.45890625,96.85546875,96.400390625,92.4309375,94.11906250000001,92.7084375,93.428515625,85.54390625,96.26414062500001
0.12250277642544899,89.56140625,92.03890625,96.81890625,96.0234375,95.40015625,90.649765625,92.905859375,91.171484375,92.09828125,83.162890625,95.245390625
