threshold,volume_percent
0.014357604070105327,99.999921875
0.01971698110324675,99.998046875
0.02507635813638817,99.981484375
0.030435735169529594,99.90375
0.035795112202671016,99.724609375
0.04115448923581244,99.38265625
0.04651386626895386,98.84984375
0.051873243302095286,98.087734375
0.057232620335236704,97.09796874999999
0.06259199736837812,95.92734375
0.06795137440151955,94.560234375
0.07331075143466098,92.984375
0.07867012846780239,91.255625
0.08402950550094382,89.39
0.08938888253408525,87.41234375
0.09474825956722666,85.33906250000001
0.10010763660036809,83.182421875
0.1054670136335095,80.954296875
0.11082639066665093,78.63914062500001
0.11618576769979236,76.35000000000001
0.12154514473293376,74.0246875
0.1269045217660752,71.689453125
0.13226389879921663,69.337734375
0.13762327583235803,67.01140625
0.14298265286549947,64.732734375
0.1483420298986409,62.458281250000006
0.1537014069317823,60.25203125
0.15906078396492374,58.094140625
0.16442016099806517,55.98375
0.16977953803120657,53.938984375
0.175138915064348,51.94953125
0.1804982920974894,49.984843749999996
0.18585766913063084,48.098203125000005
0.19121704616377228,46.2703125
0.19657642319691368,44.49640625
0.2019358002300551,42.80140625000001
0.20729517726319652,41.138125
0.21265455429633795,39.540312500000006
0.21801393132947938,37.99851562500001
0.2233733083626208,36.521875
0.22873268539576222,35.107265625000004
0.23409206242890365,33.75851562500001
0.23945143946204506,32.461484375000005
0.2448108164951865,31.21882812500001
0.2501701935283279,30.016406250000006
0.2555295705614693,28.829062500000003
0.26088894759461073,27.701796875000007
0.26624832462775216,26.619453125000003
0.2716077016608936,25.58828125
0.27696707869403503,24.588515625000007
0.28232645572717646,23.624218750000004
0.28768583276031784,22.711484375
0.29304520979345927,21.841015625000004
0.2984045868266007,21.00046875
0.30376396385974214,20.213750000000008
0.30912334089288357,19.442343750000003
0.314482717926025,18.705859375
0.3198420949591664,17.983203125000003
0.3252014719923078,17.301718750000006
0.33056084902544924,16.643906250000008
0.3359202260585907,16.018203125000007
0.3412796030917321,15.425390625000002
0.3466389801248735,14.861562500000003
0.3519983571580149,14.31960937500001
0.35735773419115635,13.8053125
0.3627171112242978,13.305781250000004
0.3680764882574392,12.818203125000005
0.3734358652905806,12.364687500000004
0.378795242323722,11.929687500000007
0.38415461935686346,11.511875000000005
0.3895139963900049,11.107421875
0.3948733734231463,10.721796875
0.4002327504562877,10.351406250000005
0.40559212748942913,9.990468750000003
0.41095150452257057,9.654218750000009
0.416310881555712,9.32953125
0.42167025858885343,9.024062500000007
0.42702963562199486,8.720078125000008
0.43238901265513624,8.426328125000005
0.4377483896882777,8.14726562500001
0.4431077667214191,7.881250000000007
0.44846714375456054,7.6200000000000045
0.45382652078770197,7.381796875000002
0.45918589782084335,7.153125000000005
0.4645452748539848,6.935546875000009
0.4699046518871262,6.719921875000001
0.47526402892026764,6.52187500000001
0.4806234059534091,6.3259375
0.4859827829865505,6.148281250000009
0.4913421600196919,5.968125000000002
0.4967015370528333,5.804453125000009
0.5020609140859748,5.648281250000009
0.5074202911191161,5.499687500000006
0.5127796681522576,5.347890625000007
0.518139045185399,5.2025000000000095
0.5234984222185405,5.06937500000001
0.5288577992516819,4.941875000000007
0.5342171762848232,4.82257812500001
0.5395765533179647,4.7092187500000104
0.5449359303511061,4.5976562500000036
0.5502953073842476,4.493906250000002
0.555654684417389,4.391718750000006
0.5610140614505303,4.296484375000009
0.5663734384836718,4.209765625000006
0.5717328155168132,4.125000000000001
0.5770921925499547,4.045781250000003
0.5824515695830961,3.9650000000000074
0.5878109466162375,3.8890625000000068
0.5931703236493789,3.8160937500000047
0.5985297006825203,3.7492968750000077
0.6038890777156618,3.6791406250000103
0.6092484547488032,3.612734375000004
0.6146078317819447,3.5545312500000037
0.619967208815086,3.4922656250000017
0.6253265858482274,3.4364062500000014
0.6306859628813689,3.3804687500000097
0.6360453399145103,3.324687500000001
0.6414047169476518,3.271875000000002
0.6467640939807932,3.2221875000000066
0.6521234710139345,3.1737500000000085
0.657482848047076,3.1256250000000096
0.6628422250802174,3.0802343750000016
0.6682016021133589,3.038593750000007
0.6735609791465003,2.9978906250000104
0.6789203561796416,2.958046875000009
0.6842797332127831,2.917578125000009
0.6896391102459245,2.8788281250000103
0.694998487279066,2.841796875000002
0.7003578643122074,2.805937500000011
0.7057172413453487,2.770859375000001
0.7110766183784902,2.733125000000003
0.7164359954116316,2.701171875000008
0.7217953724447731,2.6680468750000075
0.7271547494779145,2.6337500000000014
0.7325141265110559,2.6034375000000054
0.7378735035441973,2.5739843750000047
0.7432328805773387,2.5437500000000113
0.7485922576104802,2.5151562500000058
0.7539516346436216,2.4867187500000054
0.759311011676763,2.4596875000000074
0.7646703887099044,2.432500000000004
0.7700297657430458,2.4026562500000015
0.7753891427761873,2.3749218750000023
0.7807485198093287,2.351953125000006
0.7861078968424701,2.32632812500001
0.7914672738756116,2.301640625000001
0.7968266509087529,2.2753906250000067
0.8021860279418944,2.2505468750000035
0.8075454049750358,2.224531250000006
0.8129047820081773,2.2006250000000005
0.8182641590413187,2.1761718750000103
0.82362353607446,2.1561718750000014
0.8289829131076015,2.1332812500000076
0.8343422901407429,2.112343750000001
0.8397016671738844,2.0907812500000067
0.8450610442070258,2.069453125000009
0.8504204212401671,2.049687500000008
0.8557797982733086,2.0300000000000096
0.86113917530645,2.0085937500000095
0.8664985523395915,1.9903125000000021
0.8718579293727329,1.969296875000004
0.8772173064058743,1.950937500000005
0.8825766834390157,1.9313281250000092
0.8879360604721571,1.9117187500000021
0.8932954375052986,1.8918750000000095
0.89865481453844,1.872734375000007
0.9040141915715814,1.8539062500000036
0.9093735686047228,1.8350000000000088
0.9147329456378642,1.8182031250000064
0.9200923226710057,1.7994531250000056
0.9254516997041471,1.781406250000006
0.9308110767372885,1.7640625000000076
0.93617045377043,1.7477343750000096
0.9415298308035713,1.7295312500000048
0.9468892078367128,1.715156250000005
0.9522485848698542,1.699375000000003
0.9576079619029957,1.6817968750000079
0.9629673389361371,1.6644531250000094
0.9683267159692784,1.648359375000008
0.9736860930024199,1.6296093750000074
0.9790454700355613,1.6139062500000079
0.9844048470687028,1.5975781250000098
0.9897642241018442,1.5817187500000052
0.9951236011349855,1.5625781250000026
1.000482978168127,1.5457812500000112
1.0058423552012683,1.5310156250000095
1.0112017322344098,1.5148437500000056
1.016561109267551,1.499531250000008
1.0219204863006925,1.4857812500000067
1.027279863333834,1.469375000000006
1.0326392403669755,1.4520312500000077
1.0379986174001168,1.4364843750000023
1.0433579944332583,1.422187500000005
1.0487173714663998,1.4064843750000056
1.054076748499541,1.3930468750000036
1.0594361255326825,1.376640625000003
1.064795502565824,1.3605468750000016
1.0701548795989655,1.3443750000000088
1.0755142566321068,1.3286718750000093
1.0808736336652482,1.3124218750000027
1.0862330106983897,1.296406250000004
1.091592387731531,1.2803906250000052
1.0969517647646725,1.2641406250000098
1.102311141797814,1.2469531250000054
1.1076705188309552,1.2310156250000093
1.1130298958640967,1.216015625000011
1.1183892728972382,1.2005468750000081
1.1237486499303797,1.1871093750000061
1.129108026963521,1.1727343750000063
1.1344674039966625,1.158281250000004
1.139826781029804,1.1438281250000015
1.1451861580629452,1.1270312500000101
1.1505455350960867,1.1122656250000085
1.1559049121292282,1.0958593750000079
1.1612642891623695,1.0804687500000076
1.166623666195511,1.065312500000004
1.1719830432286524,1.0507031250000076
1.177342420261794,1.0360156250000085
1.1827017972949352,1.0226562500000091
1.1880611743280767,1.0092187500000072
1.1934205513612182,0.9947656250000048
1.1987799283943594,0.9797656250000064
1.204139305427501,0.9663281250000044
1.2094986824606424,0.9532812500000043
1.214858059493784,0.9390625000000097
1.2202174365269252,0.9249218750000066
