threshold,pt001_MR1,pt001_MR2,pt001_MR3,pt002_MR1,pt002_MR2,pt002_MR3,pt011_MR1,pt011_MR2,pt022_MR1,pt022_MR2,pt022_MR3
0.03179979802720627,99.999921875,99.999921875,99.999921875,99.999921875,99.999921875,99.999921875,99.999921875,99.999921875,99.999921875,99.999921875,99.999921875
0.03988715813897595,99.994453125,99.997421875,99.99984375,99.998046875,99.99976562500001,99.998046875,99.99906250000001,99.99875,99.995703125,99.99421875,99.998515625
0.047974518250745626,99.949453125,99.975234375,99.99906250000001,99.985234375,99.99914062500001,99.981484375,99.991953125,99.98718749999999,99.97476562499999,99.945234375,99.986171875
0.0560618783625153,99.769453125,99.88960937499999,99.996953125,99.94765625000001,99.99421875,99.90375,99.96296875,99.939140625,99.90703125,99.768828125,99.9425
0.06414923847428497,99.3378125,99.65484375,99.99125,99.85875,99.972578125,99.724609375,99.869296875,99.79234375,99.7359375,99.374140625,99.82671875
0.07223659858605466,98.55375,99.2009375,99.980625,99.7021875,99.916015625,99.38265625,99.656171875,99.48515624999999,99.432734375,98.682265625,99.61453125
0.08032395869782433,97.417421875,98.48,99.96000000000001,99.456171875,99.8003125,98.84984375,99.27265625,98.945078125,98.94625,97.676328125,99.261875
0.088411318809594,95.96070312500001,97.49695312499999,99.91718750000001,99.09921874999999,99.606328125,98.087734375,98.658125,98.146171875,98.258828125,96.384609375,98.759765625
0.09649867892136368,94.272734375,96.246328125,99.834375,98.634921875,99.302734375,97.09796874999999,97.82109375,97.084140625,97.40265624999999,94.82640625,98.11515625
0.10458603903313336,92.459140625,94.810546875,99.68359375,98.05640625000001,98.897578125,95.92734375,96.80960937500001,95.822578125,96.36882812500001,93.034375,97.31765625
0.11267339914490304,90.605390625,93.17765625,99.45164062500001,97.35070312500001,98.350859375,94.560234375,95.61796875,94.354921875,95.17625,91.081640625,96.37875
0.12076075925667272,88.727421875,91.43453125,99.1178125,96.550234375,97.680234375,92.984375,94.3065625,92.755234375,93.9028125,89.004609375,95.31031250000001
0.12884811936844237,86.86671875,89.608984375,98.68359375,95.651015625,96.89875,91.255625,92.91140625,91.0546875,92.562109375,86.87015625000001,94.11632812500001
0.13693547948021206,85.04773437499999,87.72265625,98.151328125,94.67125,95.9825,89.39,91.46992187500001,89.29203125000001,91.17203125,84.69453125000001,92.828828125
0.14502283959198176,83.2603125,85.78218749999999,97.510390625,93.612265625,94.95859374999999,87.41234375,89.99906250000001,87.49914062500001,89.757734375,82.565,91.474921875
0.15311019970375142,81.533359375,83.82460937500001,96.772578125,92.495234375,93.833359375,85.33906250000001,88.498203125,85.69703125,88.35703125,80.473359375,90.080078125
0.16119755981552109,79.871171875,81.81546875,95.9675,91.32359375,92.608125,83.182421875,87.00890625,83.92375000000001,86.97078125,78.458671875,88.621171875
0.16928491992729078,78.26265624999999,79.80671875,95.0734375,90.104375,91.29843749999999,80.954296875,85.515234375,82.199765625,85.644375,76.52609375,87.15
0.17737228003906047,76.705859375,77.80906250000001,94.146875,88.862265625,89.926328125,78.63914062500001,84.018515625,80.520703125,84.316953125,74.6646875,85.666328125
0.1854596401508301,75.169765625,75.811328125,93.158671875,87.57070312500001,88.4909375,76.35000000000001,82.53296875000001,78.912578125,83.04523437499999,72.9175,84.21906249999999
0.1935470002625998,73.701328125,73.842890625,92.13125,86.275625,87.03375,74.0246875,81.056875,77.354453125,81.809921875,71.259375,82.7871875
0.2016343603743695,72.261953125,71.89054687500001,91.069296875,84.998203125,85.51953125,71.689453125,79.595625,75.856796875,80.65523437499999,69.698984375,81.378125
0.20972172048613918,70.870546875,70.00101562500001,89.95734374999999,83.7140625,83.99789062500001,69.337734375,78.14609375,74.443203125,79.528125,68.21328125000001,79.99265625000001
0.21780908059790882,69.51898437499999,68.162734375,88.82609375,82.44953125,82.450390625,67.01140625,76.715078125,73.069296875,78.43828125,66.79781249999999,78.662265625
0.22589644070967851,68.1971875,66.385546875,87.67148437499999,81.18765624999999,80.913046875,64.732734375,75.325703125,71.74234374999999,77.396484375,65.45328125,77.353046875
0.2339838008214482,66.906875,64.624609375,86.50625000000001,79.92640625,79.37375,62.458281250000006,73.96046874999999,70.49078125,76.421328125,64.181328125,76.103984375
