threshold,pt002_MR1,pt002_MR2,pt002_MR3,pt022_MR1,pt022_MR2,pt022_MR3
0.018600850193566464,99.99993896484375,99.99993896484375,99.99993896484375,99.99993896484375,99.99993896484375,99.99993896484375
0.03191687186729371,99.98992919921875,99.9573974609375,99.96905517578125,99.96435546875,99.94830322265625,99.9573974609375
0.045232893541020947,99.87969970703125,99.530517578125,99.6258544921875,99.61492919921875,99.430908203125,99.47186279296875
0.05854891521474819,99.44970703125,98.3404541015625,98.59649658203125,98.6099853515625,97.9156494140625,98.110107421875
0.07186493688847544,98.45098876953125,96.20843505859375,96.71160888671875,96.88787841796875,95.399658203125,95.88873291015625
0.08518095856220267,96.779052734375,93.2203369140625,93.95001220703125,94.64569091796875,92.12628173828125,92.97979736328125
0.09849698023592993,94.50469970703125,89.69891357421875,90.39654541015625,92.141845703125,88.47186279296875,89.74822998046875
0.11181300190965718,91.81463623046875,85.8765869140625,86.32763671875,89.587646484375,84.7550048828125,86.456787109375
0.1251290235833844,88.92547607421875,81.95941162109375,81.88177490234375,87.0899658203125,81.22784423828125,83.2716064453125
0.13844504525711165,86.00653076171875,78.05389404296875,77.2952880859375,84.75531005859375,78.00396728515625,80.25189208984375
0.1517610669308389,83.1383056640625,74.26971435546875,72.69635009765625,82.6136474609375,75.10150146484375,77.44781494140625
0.16507708860456616,80.37481689453125,70.64581298828125,68.22515869140625,80.63885498046875,72.5274658203125,74.8572998046875
0.17839311027829338,77.7066650390625,67.2132568359375,63.8936767578125,78.86444091796875,70.2333984375,72.4462890625
0.19170913195202063,75.16973876953125,63.9708251953125,59.73980712890625,77.27972412109375,68.1314697265625,70.1854248046875
0.20502515362574789,72.74755859375,60.92242431640626,55.868408203125,75.869140625,66.24969482421875,68.04473876953125
0.2183411752994751,70.40301513671875,58.0447998046875,52.261474609375,74.56549072265625,64.50775146484375,66.017822265625
0.23165719697320236,68.15704345703125,55.34124755859375,48.9144287109375,73.4007568359375,62.92602539062499,64.0966796875
0.2449732186469296,65.996826171875,52.79711914062501,45.84832763671875,72.35150146484375,61.41473388671875,62.26507568359375
0.2582892403206568,63.89959716796875,50.40100097656251,43.0635986328125,71.35467529296875,59.98913574218751,60.48657226562501
0.27160526199438406,61.8509521484375,48.13336181640625,40.538818359375,70.41253662109375,58.62908935546876,58.77362060546874
0.2849212836681113,59.86431884765625,45.9658203125,38.2552490234375,69.53314208984375,57.3216552734375,57.08850097656249
0.29823730534183857,57.9722900390625,43.92034912109375,36.2073974609375,68.69189453125,56.08233642578126,55.45788574218749
0.3115533270155658,56.12658691406251,41.98138427734375,34.3780517578125,67.899169921875,54.87689208984376,53.9185791015625
0.324869348689293,54.39251708984375,40.13848876953125,32.77410888671875,67.12689208984375,53.7196044921875,52.44964599609375
0.33818537036302027,52.73138427734375,38.38983154296875,31.36578369140625,66.38189697265625,52.58972167968749,51.05657958984375
0.3515013920367475,51.16265869140625,36.68963623046875,30.12432861328125,65.654541015625,51.49462890624999,49.7452392578125
0.36481741371047477,49.7108154296875,35.078369140625,29.011962890625,64.954345703125,50.43969726562501,48.5101318359375
0.378133435384202,48.3399658203125,33.5391845703125,28.0499267578125,64.26873779296875,49.41290283203125,47.33282470703125
0.3914494570579293,47.070556640625,32.0931396484375,27.201721191406246,63.59790039062499,48.416748046875,46.22271728515625
0.40476547873165647,45.8990478515625,30.742004394531254,26.445556640625,62.934326171875,47.48541259765625,45.167724609375
0.4180815004053837,44.78326416015625,29.486206054687504,25.774169921875,62.28631591796875,46.59539794921875,44.1624755859375
0.431397522079111,43.74786376953125,28.36297607421875,25.189819335937504,61.64215087890626,45.75494384765625,43.21478271484375
0.4447135437528382,42.7633056640625,27.342895507812496,24.675048828125,61.01513671874999,44.96917724609375,42.30364990234375
0.4580295654265655,41.83685302734375,26.42828369140625,24.2274169921875,60.38391113281249,44.223388671875,41.41845703125
0.47134558710029273,40.9644775390625,25.62200927734375,23.8206787109375,59.7701416015625,43.51220703125,40.56787109375
0.48466160877402,40.123291015625,24.9302978515625,23.47137451171875,59.16143798828125,42.82318115234375,39.755859375
0.4979776304477472,39.3646240234375,24.3155517578125,23.1595458984375,58.56140136718751,42.166015625,38.9722900390625
0.5112936521214745,38.62823486328125,23.7679443359375,22.89373779296875,57.95233154296875,41.52349853515625,38.2332763671875
0.5246096737952017,37.926025390625,23.279296875,22.6512451171875,57.35009765625,40.90191650390625,37.51068115234375
0.537925695468929,37.2471923828125,22.85321044921875,22.4356689453125,56.75836181640626,40.30450439453125,36.8082275390625
0.5512417171426562,36.5977783203125,22.490966796875,22.24005126953125,56.15863037109376,39.73486328125,36.1402587890625
0.5645577388163835,35.970458984375,22.1614990234375,22.06719970703125,55.563720703125,39.17279052734375,35.48419189453125
0.5778737604901107,35.36895751953125,21.8758544921875,21.9112548828125,54.97760009765626,38.63812255859375,34.83111572265625
0.591189782163838,34.79473876953125,21.61041259765625,21.7698974609375,54.39422607421876,38.097412109375,34.19659423828125
0.6045058038375652,34.25042724609375,21.37591552734375,21.6402587890625,53.8035888671875,37.5830078125,33.5968017578125
0.6178218255112924,33.72381591796875,21.161865234375,21.52459716796875,53.21478271484374,37.081298828125,33.0015869140625
0.6311378471850196,33.240966796875,20.97760009765625,21.41827392578125,52.63244628906249,36.58697509765625,32.43402099609375
0.6444538688587469,32.78253173828125,20.8084716796875,21.3172607421875,52.06072998046874,36.09796142578125,31.888977050781246
0.6577698905324741,32.34893798828125,20.648193359375,21.22467041015625,51.49267578125,35.6298828125,31.36346435546875
0.6710859122062014,31.94256591796875,20.51519775390625,21.14129638671875,50.93798828125,35.1917724609375,30.83795166015625
0.6844019338799286,31.54315185546875,20.39227294921875,21.0648193359375,50.38879394531251,34.76055908203125,30.340576171875
0.6977179555536559,31.16357421875,20.277587890625,20.98834228515625,49.84649658203125,34.3497314453125,29.85760498046875
0.7110339772273832,30.7967529296875,20.17236328125,20.9197998046875,49.3143310546875,33.9578857421875,29.39166259765625
0.7243499989011104,30.4517822265625,20.0731201171875,20.85260009765625,48.78302001953125,33.595947265625,28.9539794921875
0.7376660205748377,30.119140625,19.9835205078125,20.79229736328125,48.27239990234375,33.24578857421875,28.51995849609375
0.7509820422485649,29.804931640625,19.896728515625,20.73529052734375,47.7686767578125,32.9063720703125,28.09454345703125
0.7642980639222922,29.5028076171875,19.8165283203125,20.6820068359375,47.28564453125,32.57330322265625,27.68597412109375
0.7776140855960194,29.21649169921875,19.74249267578125,20.63092041015625,46.80828857421875,32.2742919921875,27.301696777343746
0.7909301072697466,28.947814941406254,19.6763916015625,20.57904052734375,46.3472900390625,31.982788085937504,26.9332275390625
0.8042461289434738,28.68707275390625,19.608154296875,20.5313720703125,45.8934326171875,31.7032470703125,26.57476806640625
0.8175621506172011,28.44891357421875,19.5458984375,20.486572265625,45.456787109375,31.43841552734375,26.22454833984375
0.8308781722909283,28.215637207031254,19.48773193359375,20.44329833984375,45.0189208984375,31.17987060546875,25.9014892578125
0.8441941939646556,27.983459472656254,19.43365478515625,20.3968505859375,44.5848388671875,30.92822265625,25.59893798828125
0.8575102156383828,27.77691650390625,19.38201904296875,20.35400390625,44.15118408203125,30.6868896484375,25.2911376953125
