threshold,pt001_MR1,pt001_MR2,pt001_MR3,pt002_MR1,pt002_MR2,pt002_MR3,pt011_MR1,pt011_MR2,pt022_MR1,pt022_MR2,pt022_MR3
0.04149330508529485,99.99993896484375,99.99993896484375,99.99993896484375,99.99993896484375,99.99993896484375,99.99993896484375,99.99993896484375,99.99993896484375,99.99993896484375,99.99993896484375,99.99993896484375
0.05851026785257888,99.992919921875,99.999267578125,99.99072265625,99.99481201171875,99.99822998046875,99.99945068359375,99.997314453125,99.99700927734375,99.998779296875,99.99285888671875,99.998291015625
0.07552723061986291,99.928466796875,99.99462890625,99.90679931640625,99.948974609375,99.9764404296875,99.9873046875,99.89886474609375,99.9716796875,99.99029541015625,99.92474365234375,99.9739990234375
0.09254419338714695,99.67279052734375,99.969970703125,99.5997314453125,99.787109375,99.86907958984375,99.928466796875,99.41534423828125,99.88336181640625,99.9542236328125,99.666259765625,99.85205078125
0.10956115615443097,99.07464599609375,99.87689208984375,98.93963623046875,99.41741943359375,99.56707763671875,99.7183837890625,98.345947265625,99.66064453125,99.8612060546875,99.07525634765625,99.520751953125
0.126578118921715,98.0233154296875,99.6448974609375,97.82958984375,98.7713623046875,98.93328857421875,99.228515625,96.6995849609375,99.25946044921875,99.65509033203125,98.04913330078125,98.87060546875
0.14359508168899904,96.52557373046875,99.18475341796875,96.2701416015625,97.77520751953125,97.87664794921875,98.35516357421875,94.6031494140625,98.656982421875,99.31494140625,96.61309814453125,97.83172607421875
0.16061204445628308,94.69384765625,98.4488525390625,94.31854248046875,96.4422607421875,96.4100341796875,97.08282470703125,92.1998291015625,97.859375,98.81390380859375,94.79107666015625,96.42523193359375
0.17762900722356711,92.63482666015625,97.38092041015625,92.10430908203125,94.80108642578125,94.60260009765625,95.364013671875,89.6346435546875,96.86041259765625,98.16949462890625,92.6907958984375,94.713134765625
0.19464596999085115,90.5101318359375,96.0123291015625,89.71856689453125,92.9334716796875,92.5238037109375,93.28192138671875,86.98492431640625,95.7332763671875,97.3724365234375,90.4365234375,92.77008056640625
0.2116629327581352,88.38055419921875,94.38787841796875,87.27239990234375,90.89990234375,90.24005126953125,90.89337158203125,84.31085205078125,94.52392578125,96.44879150390625,88.10845947265625,90.70599365234375
0.22867989552541917,86.31640625,92.58648681640625,84.83905029296875,88.74200439453125,87.854736328125,88.32659912109375,81.671875,93.2528076171875,95.4332275390625,85.8009033203125,88.59674072265625
0.2456968582927032,84.328369140625,90.6634521484375,82.43402099609375,86.51934814453125,85.4100341796875,85.67340087890625,79.1025390625,91.97857666015625,94.3389892578125,83.526611328125,86.45892333984375
0.26271382105998725,82.445556640625,88.66851806640625,80.10845947265625,84.26043701171875,82.96728515625,82.97137451171875,76.5965576171875,90.68792724609375,93.18682861328125,81.3206787109375,84.36859130859375
0.2797307838272713,80.672607421875,86.67132568359375,77.89532470703125,81.9560546875,80.54864501953125,80.2806396484375,74.16259765625,89.41497802734375,91.99365234375,79.1827392578125,82.31329345703125
0.29674774659455533,78.97613525390625,84.72979736328125,75.7894287109375,79.66485595703125,78.18695068359375,77.6534423828125,71.85137939453125,88.1513671875,90.791748046875,77.13677978515625,80.3221435546875
